128
8.92857142857143E-4,	0.03571428571428572,	0.7142857142857143,	0.05
0.003632886198433359,	0.05480058111152431,	1.0468454529934765,	0.05
0.009781932228044611,	0.12298092059222505,	2.207821017990907,	0.05
0.02065814153842977,	0.21752418620770322,	3.10913068513345,	0.05
0.037507193634574984,	0.3369810419229042,	4.03941968269153,	0.05
0.06144887203160687,	0.4788335679406378,	5.020048858934452,	0.05
0.09339805598705722,	0.6389836791090068,	6.082597653309103,	0.05
0.1333223374332595,	0.7984856289240452,	6.80970195881998,	0.05
0.18020138326366975,	0.9375809166082052,	7.217573530989703,	0.05
0.23258130466689653,	1.0475984280645356,	7.798636336628064,	0.05
0.2883968363095945,	1.1163106328539596,	8.623801981111301,	0.05
0.3447072752157785,	1.1262087781236796,	9.798256643116634,	0.05
0.39733481799434234,	1.0525508555712773,	11.465777341261685,	0.05
0.44048110758340014,	0.8629257917811561,	13.778023506404189,	0.05
0.4667295112513652,	0.5249680733593004,	16.731326275239322,	0.05
0.46875578375504057,	0.04052545007350764,	19.648467615091416,	0.05
0.4925503613245587,	0.47589155139036265,	20.24263199406791,	0.05
0.5289194490267983,	0.7273817540447922,	14.962216158341306,	0.05
0.5500396325663017,	0.4224036707900676,	3.8876843964792407,	0.05
0.5692118047941386,	0.3834434445567378,	-6.058318441431858,	0.05
0.6370293064978282,	1.3563500340737917,	-10.108757015256735,	0.05
0.7482915602899791,	2.225245075843018,	-9.492507160823127,	0.05
0.8555075869947124,	2.144320534094666,	8.0478193446225,	0.05
0.9152422451093012,	1.194693162291776,	23.874258447130003,	0.05
0.9182504946001987,	0.060164989817950064,	28.34952347892159,	0.05
0.9649693659688832,	0.9343774273736883,	19.53642828763293,	0.05
0.9926883717527594,	0.5543801156775239,	-6.818403783299409,	0.05
1.0297898681127855,	0.742029927200523,	-25.676854412649526,	0.05
1.130809208251869,	2.0203868027816707,	-25.405166685305236,	0.05
1.278363921044508,	2.9510942558527766,	-18.530078619130954,	0.05
1.4575258160607278,	3.5832379003243995,	-12.603318992491985,	0.05
